user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,predictedByModel,win_rate,tries,device,tbs,tsad
1517,NULL,NULL,5/27/2015,856,-1,157,3,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,355,1568
8777,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,iphone,NULL,216360
1104,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,40694
3982,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,194903
9460,NULL,NULL,5/27/2015,78926,0,1910,4,0.222222222,0.666666667,0.666666667,1,3,iphone,1635.333333,84463
7639,NULL,NULL,5/27/2015,28574,-1,249,2,0.133333333,0.155555556,0.155555556,0.5,2,iphone,86637,115259
3502,NULL,NULL,5/27/2015,26043,0,7550,12,0.666666667,0.733333333,0.510821943,0.575757576,33,iphone,14313.36364,183705
1702,NULL,NULL,5/27/2015,60948,0,1,2,0.177777778,0.177777778,0.177777778,0.4,5,ipad,35,60950
1334,NULL,NULL,5/27/2015,912,-1,977,1,0.155555556,0.177777778,0.177777778,0.333333333,9,iphone,NULL,1890
9259,NULL,NULL,5/27/2015,59492,0,3563,7,0.466666667,0.466666667,0.466666667,0.705882353,17,iphone,27842.66667,226733
6886,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,153352
4483,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,203263
6984,NULL,NULL,5/27/2015,44358,1,3692,4,0.333333333,0.333333333,0.333333333,0.538461538,13,iphone,4136,50861
9303,NULL,NULL,5/27/2015,44680,0,3901,5,0.444444444,0.555555556,0.555555556,0.785714286,14,iphone,33291.75,178043
2745,NULL,NULL,5/27/2015,33046,1,5351,8,0.444444444,0.444444444,0.444444444,0.245901639,61,iphone,23208.28571,195506
4064,NULL,NULL,5/27/2015,1058,0,18245,13,0.555555556,0.555555556,0.555555556,0.267605634,71,iphone,20681.66667,249159
2988,NULL,NULL,5/27/2015,25557,0,502,2,0.177777778,0.4,0.4,0.8,5,iphone,1689,27388
5672,NULL,NULL,5/27/2015,46055,0,9363,8,0.488888889,0.488888889,0.487516361,0.375,40,ipad,22134.57143,169549
4954,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,1,3,iphone,NULL,82929
9046,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,2,iphone,NULL,215080
1886,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,101861
9470,NULL,NULL,5/27/2015,15278,0,657,3,0.2,0.444444444,0.444444444,0.8,5,iphone,705,17069
7507,NULL,NULL,5/25/2015,213177,0,2122,5,0.4,0.4,0.4,0.652173913,23,iphone,10552.25,241303
1927,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.266666667,0.266666667,1,1,ipad,NULL,125
2643,NULL,NULL,5/27/2015,39983,-1,309,1,0.155555556,0.155555556,0.155555556,0.666666667,3,ipad,NULL,40293
2878,NULL,NULL,NULL,NULL,0,0,1,0.444444444,0.444444444,0.444444444,0.789473684,19,iphone,NULL,248539
9170,NULL,NULL,5/27/2015,40642,-1,87,2,0.133333333,0.177777778,0.177777778,NULL,NULL,iphone,307,40950
8969,NULL,NULL,5/27/2015,1917,0,13991,10,0.733333333,0.777777778,0.636359728,0.352272727,88,iphone,12224.33333,111938
7527,NULL,NULL,5/25/2015,173730,0,1440,3,0.4,0.4,0.4,0.785714286,14,ipad,9383.5,175192
973,NULL,NULL,5/26/2015,150138,0,783,3,0.222222222,0.222222222,0.222222222,1,5,iphone,39616,162403
3694,NULL,NULL,5/27/2015,10382,0,675,2,0.4,0.4,0.329627773,0.833333333,12,iphone,710,11058
4214,NULL,NULL,5/27/2015,28935,0,781,6,0.222222222,0.222222222,0.222222222,0.352941176,17,iphone,1024,34041
8864,NULL,NULL,5/27/2015,81887,0,10097,9,0.444444444,0.444444444,0.444444444,0.366666667,30,iphone,14627.5,200427
297,NULL,NULL,5/26/2015,134567,0,2544,5,0.444444444,0.444444444,0.444444444,0.681818182,22,ipad,11015.75,178555
8136,NULL,NULL,5/25/2015,200219,0,1874,1,0.222222222,0.222222222,0.222222222,1,4,ipod,NULL,202094
5491,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.222222222,0.222222222,1,2,ipod,NULL,2941
1630,NULL,NULL,5/27/2015,62015,0,6180,7,0.422222222,0.422222222,0.440470503,0.636363636,44,iphone,16297.16667,127981
2699,NULL,NULL,5/27/2015,11702,0,956,5,0.2,0.288888889,0.288888889,0.5,12,ipad,18459.75,85547
6597,NULL,NULL,5/26/2015,128834,0,333,3,0.155555556,0.155555556,0.155555556,1,2,ipad,95948.5,204834
120,NULL,NULL,5/27/2015,9442,0,602,1,0.177777778,0.333333333,0.333333333,0.333333333,6,iphone,NULL,10045
5117,NULL,NULL,5/25/2015,252058,-1,7,2,NULL,NULL,0.5,NULL,NULL,ipod,75075,252066
9181,NULL,NULL,5/27/2015,16839,1,6404,2,0.333333333,0.333333333,0.333333333,1,6,ipad,407,23391
1367,NULL,NULL,5/27/2015,39875,0,10813,10,0.666666667,0.777777778,0.539243945,0.583333333,48,iphone,18609,209099
188,NULL,NULL,5/27/2015,24570,-1,132,1,0.133333333,0.444444444,0.444444444,1,1,iphone,NULL,24703
4746,NULL,NULL,5/27/2015,84590,0,623,4,0.222222222,0.222222222,0.222222222,0.333333333,6,iphone,252.6666667,85315
7619,NULL,NULL,5/27/2015,16265,0,277,1,0.177777778,0.177777778,0.177777778,1,3,iphone,NULL,16543
9993,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.333333333,3,iphone,NULL,119618
1117,NULL,NULL,5/27/2015,39378,-1,193,3,0.155555556,0.155555556,0.155555556,NULL,NULL,ipad,43522,125980
3124,NULL,NULL,5/27/2015,16702,-1,1546,3,0.4,0.4,0.4,0.428571429,21,ipod,13001,43368
6217,NULL,NULL,5/27/2015,77168,0,4174,6,0.333333333,0.4,0.4,0.875,8,iphone,20248.8,180260
4835,NULL,NULL,NULL,NULL,0,0,1,0.4,0.4,0.4,0.866666667,15,iphone,NULL,248748
6564,NULL,NULL,5/27/2015,32062,1,356,2,0.2,0.2,0.2,0.428571429,7,iphone,438,32419
5205,NULL,NULL,5/27/2015,41028,0,645,2,0.177777778,0.177777778,0.177777778,0.5,4,iphone,76882,118135
9864,NULL,NULL,5/27/2015,25465,0,343,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,49551
651,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,29549
7367,NULL,NULL,5/26/2015,101166,-1,260,2,0.155555556,0.155555556,0.155555556,0.25,4,iphone,61199,101427
2761,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,244891
590,NULL,NULL,5/25/2015,187612,-1,246,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,187859
9348,5,1,5/27/2015,5976,0,2009,9,0.4,0.4,0.4,0.666666667,15,iphone,25700.5,211582
8197,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.777777778,9,iphone,NULL,178806
491,NULL,NULL,5/27/2015,13568,0,19879,21,1,1.111111111,1.111111111,0.421052632,76,iphone,11717.6,234989
6376,NULL,NULL,5/26/2015,101321,1,2398,6,0.222222222,0.222222222,0.222222222,0.153846154,13,ipad,18950.8,196019
3109,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.318181818,22,iphone,NULL,90345
4771,NULL,NULL,5/27/2015,15238,0,4646,2,0.333333333,0.666666667,0.666666667,0.583333333,12,ipad,168,19924
5940,NULL,NULL,5/25/2015,188661,0,472,2,0.222222222,0.222222222,0.222222222,0.333333333,9,ipad,46680,189134
8078,NULL,NULL,5/27/2015,35968,0,6329,6,0.444444444,0.444444444,0.444444444,0.764705882,17,iphone,28211.6,179470
5970,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,211787
7235,NULL,NULL,5/27/2015,37182,0,3800,9,0.444444444,0.511111111,0.511111111,0.75,16,iphone,20682.5,203602
8502,NULL,NULL,5/27/2015,2485,0,3868,4,0.4,0.555555556,0.370753402,0.733333333,15,iphone,9978.666667,32633
3011,NULL,NULL,5/27/2015,4790,1,10591,9,0.333333333,0.333333333,0.333333333,0.52,25,ipad,25380.625,208130
4149,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.625,8,iphone,NULL,110389
8399,NULL,NULL,5/25/2015,172813,0,5477,7,0.555555556,0.555555556,0.555555556,0.576923077,26,iphone,14339.33333,258804
6201,NULL,NULL,5/26/2015,155601,0,1967,2,0.266666667,0.288888889,0.288888889,0.315789474,19,iphone,87257,243450
9122,NULL,NULL,5/25/2015,211565,-1,47,2,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,35514,211613
7001,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.75,4,iphone,NULL,191037
5893,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.888888889,9,ipad,NULL,124213
9183,NULL,NULL,5/25/2015,177567,0,477,3,0.222222222,0.222222222,0.222222222,1,2,ipod,61843,253883
1802,NULL,NULL,5/27/2015,14213,0,7522,6,0.666666667,0.666666667,0.666666667,0.396226415,53,ipod,20513.8,117384
9948,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,236812
5560,NULL,NULL,5/27/2015,24466,0,8213,25,0.777777778,0.888888889,0.600617142,0.648648649,37,iphone,8089.333333,218770
6867,NULL,NULL,5/27/2015,6858,0,4661,6,0.444444444,0.444444444,0.396089559,0.705882353,17,iphone,4201,29725
5083,NULL,NULL,5/27/2015,6189,-1,112,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,6302
7588,NULL,NULL,5/26/2015,131927,-1,130,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,132058
6243,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.571428571,7,ipad,NULL,210452
4809,NULL,NULL,5/25/2015,231518,0,2161,1,0.288888889,0.288888889,0.288888889,0.157894737,38,iphone,NULL,233680
4790,NULL,NULL,NULL,NULL,-1,0,1,0.177777778,0.177777778,0.177777778,0.5,2,ipad,NULL,91617
9895,NULL,NULL,5/25/2015,184818,-1,143,3,0.133333333,0.133333333,0.133333333,1,1,iphone,16528,184999
2730,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.466666667,15,iphone,NULL,5757
4092,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,121612
5638,NULL,NULL,5/27/2015,23027,0,914,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,23942
4526,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.75,4,ipad,NULL,54948
3525,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,16942
4361,NULL,NULL,5/27/2015,24450,0,1281,3,0.266666667,0.4,0.4,0.375,16,ipod,39716,104791
3366,NULL,NULL,5/27/2015,523,1,3453,4,0.4,0.444444444,0.40793952,0.565217391,23,iphone,3883.333333,11662
2560,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,176351
4681,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,192548
5248,NULL,NULL,5/26/2015,130833,0,1844,3,0.333333333,0.333333333,0.333333333,0.777777778,9,ipad,48922.5,133092
3821,NULL,NULL,5/25/2015,245990,-1,8,2,0.155555556,0.155555556,0.155555556,0.5,2,ipad,58,245999
9240,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,203485
9184,NULL,NULL,5/26/2015,108636,-1,859,9,0.177777778,0.177777778,0.177777778,0.071428571,14,iphone,14403.5,213262
1561,NULL,NULL,5/25/2015,239060,-1,308,2,0.177777778,0.177777778,0.177777778,0.142857143,7,ipad,78684,239369
558,NULL,NULL,5/27/2015,33475,0,1774,2,0.4,0.444444444,0.444444444,0.916666667,12,iphone,72151,106052
9384,NULL,NULL,5/26/2015,172569,0,210,2,0.288888889,0.288888889,0.288888889,0.875,8,iphone,17024,172780
6673,NULL,NULL,NULL,NULL,-1,0,2,0.155555556,0.155555556,0.155555556,0.285714286,7,iphone,0,159933
6575,NULL,NULL,5/27/2015,36217,0,151,2,0.266666667,0.266666667,0.266666667,0.8,5,iphone,469,36369
8570,NULL,NULL,5/27/2015,21068,0,5442,11,0.222222222,0.222222222,0.222222222,0.243243243,37,iphone,4468.3,66562
2011,NULL,NULL,5/25/2015,195406,0,1202,2,0.222222222,0.222222222,0.222222222,0.3,10,iphone,1119,196718
1371,NULL,NULL,5/26/2015,91821,-1,309,1,0.155555556,0.155555556,0.155555556,0.333333333,3,iphone,NULL,92131
7577,NULL,NULL,5/25/2015,191219,0,428,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,191648
1453,NULL,NULL,5/27/2015,19436,1,2169,4,0.333333333,0.444444444,0.384613779,0.4375,16,iphone,1675.666667,24469
6619,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,163228
2872,NULL,NULL,5/26/2015,112815,0,1494,6,0.222222222,0.222222222,0.222222222,0.222222222,9,ipad,26206,244020
6171,NULL,NULL,5/27/2015,55757,0,284,1,0.177777778,0.333333333,0.333333333,0.75,4,iphone,NULL,56042
3107,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,165717
2477,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,161370
2031,NULL,NULL,5/27/2015,11409,0,3329,3,0.444444444,0.444444444,0.444444444,0.392857143,28,ipad,105151,223159
9031,NULL,NULL,5/27/2015,12637,0,3286,2,0.444444444,0.822222222,0.353079982,0.846153846,13,iphone,3354,16164
5424,NULL,NULL,5/26/2015,143706,-1,173,2,0.155555556,0.155555556,0.155555556,0.5,2,ipad,95014,143880
9008,NULL,NULL,5/26/2015,91183,0,7491,9,0.444444444,0.444444444,0.444444444,0.40625,32,ipad,31731.5,257805
1182,NULL,NULL,5/25/2015,226404,0,375,3,0.266666667,0.266666667,0.266666667,1,5,iphone,4215,228617
4131,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,ipad,NULL,48176
4660,NULL,NULL,5/27/2015,64833,0,2647,10,0.222222222,0.222222222,0.222222222,0.068965517,29,ipad,9482.222222,150174
9579,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,197238
5073,NULL,NULL,5/27/2015,12547,-1,119,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,12667
8174,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipod,NULL,160635
538,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,175478
8056,NULL,NULL,5/26/2015,105175,-1,31,2,0.155555556,0.155555556,0.155555556,0.142857143,7,ipod,103,105207
4740,NULL,NULL,5/25/2015,253322,0,139,2,0.177777778,0.177777778,0.177777778,0.4,5,iphone,190,253462
3220,NULL,NULL,NULL,NULL,0,0,2,0.333333333,0.333333333,0.333333333,0.421052632,19,iphone,14,14851
581,NULL,NULL,5/27/2015,18146,0,5873,3,0.222222222,0.222222222,0.222222222,0.157894737,19,ipad,45381.5,110512
632,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.466666667,15,ipad,NULL,159983
5973,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.8,10,iphone,NULL,222419
4604,NULL,NULL,5/27/2015,83194,0,16,2,0.222222222,0.222222222,0.222222222,1,2,iphone,104,83211
8677,NULL,NULL,5/27/2015,27710,0,1934,10,0.444444444,0.444444444,0.444444444,0.8,15,iphone,13412.33333,148264
6676,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,174264
7785,NULL,NULL,5/27/2015,50886,0,419,3,0.222222222,0.222222222,0.222222222,0.555555556,9,ipad,1061.5,52715
308,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,204531
4649,NULL,NULL,5/27/2015,26415,0,10249,13,0.888888889,0.888888889,0.576202163,0.581395349,43,iphone,7781.166667,120040
9484,NULL,NULL,5/26/2015,168429,1,4667,7,0.222222222,0.222222222,0.222222222,0.12,25,iphone,2481,184161
3110,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,170146
9875,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,176200
5905,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,10240
6079,NULL,NULL,5/27/2015,12280,0,15918,14,0.888888889,1,0.708053069,0.533980583,103,iphone,18107,248152
3156,NULL,NULL,5/27/2015,9322,0,741,5,0.222222222,0.4,0.4,0.6,5,iphone,61973,257220
3979,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,233609
8635,NULL,NULL,5/27/2015,51635,0,4244,9,0.266666667,0.333333333,0.333333333,0.8,5,iphone,12821.875,154987
3253,NULL,NULL,5/25/2015,248981,-1,1,3,0.155555556,0.155555556,0.155555556,0.2,5,iphone,12382.5,249015
3401,NULL,NULL,5/26/2015,153970,1,881,3,0.222222222,0.222222222,0.222222222,1,2,ipod,81777.5,180509
6138,NULL,NULL,5/27/2015,19447,0,3662,8,0.333333333,0.333333333,0.333333333,0.375,32,ipad,8931,82612
8526,NULL,NULL,5/26/2015,111861,-1,0,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,18,111862
4389,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.8,10,ipad,NULL,243322
2093,NULL,NULL,5/27/2015,70705,0,2037,2,0.444444444,0.444444444,0.444444444,1,11,ipad,53114,72743
2039,NULL,NULL,5/25/2015,192872,0,832,3,0.177777778,0.177777778,0.177777778,0.25,8,ipad,9709,211783
4349,NULL,NULL,5/27/2015,24388,0,6132,2,0.777777778,0.888888889,0.888888889,0.710526316,38,ipod,153728,182231
6660,NULL,NULL,5/27/2015,28296,0,11651,10,0.666666667,0.688888889,0.557204497,0.735294118,68,iphone,3681.777778,62187
3951,NULL,NULL,5/26/2015,87246,1,611,3,0.222222222,0.222222222,0.222222222,0.5,6,iphone,41112.5,93736
5198,NULL,NULL,5/27/2015,28594,0,5435,9,0.622222222,0.888888889,0.488787309,0.625,48,iphone,11390.25,120262
4036,NULL,NULL,5/25/2015,190267,-1,3,2,NULL,NULL,0.5,NULL,NULL,iphone,109,190271
8178,NULL,NULL,5/27/2015,1709,-1,112,1,0.133333333,0.222222222,0.222222222,1,1,ipad,NULL,1822
7632,NULL,NULL,5/27/2015,24984,1,9470,16,0.333333333,0.4,0.4,0.262295082,61,iphone,8571.266667,154491
4374,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.833333333,6,iphone,NULL,3274
786,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,75918
5715,NULL,NULL,5/27/2015,1216,0,2737,8,0.333333333,0.333333333,0.333333333,0.666666667,12,iphone,25233.71429,178125
3046,NULL,NULL,5/26/2015,123415,0,10156,14,0.777777778,0.777777778,0.777777778,0.396551724,58,iphone,7964.769231,195525
6968,NULL,NULL,5/27/2015,2671,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,2672
4988,NULL,NULL,NULL,NULL,-1,0,1,0.222222222,0.444444444,0.444444444,1,4,ipad,NULL,154724
2991,NULL,NULL,5/27/2015,7158,0,9243,16,0.777777778,0.888888889,0.587568157,0.479166667,48,iphone,12318.66667,192271
3379,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,1,3,iphone,NULL,223757
5701,NULL,NULL,5/25/2015,212888,0,1916,2,0.222222222,0.222222222,0.222222222,0.857142857,7,ipod,30493,244386
764,NULL,NULL,5/27/2015,30791,0,629,4,0.177777778,0.333333333,0.333333333,0.25,12,iphone,24375.66667,80915
2137,NULL,NULL,5/25/2015,253988,0,3,2,0.222222222,0.222222222,0.222222222,1,3,iphone,38,253992
8488,NULL,NULL,5/26/2015,172079,1,9062,5,0.444444444,0.444444444,0.444444444,0.8125,16,ipad,4246.5,190066
9627,NULL,NULL,5/27/2015,67884,0,628,4,0.333333333,0.333333333,0.333333333,0.777777778,9,iphone,20688.33333,107369
7233,NULL,NULL,5/27/2015,6465,0,663,1,0.222222222,0.222222222,0.222222222,0.75,4,iphone,NULL,7129
4439,NULL,NULL,5/27/2015,18529,1,12572,9,1,1,0.624112547,0.689655172,58,iphone,13526.875,128499
9711,NULL,NULL,5/27/2015,20984,-1,2643,2,0.333333333,0.333333333,0.333333333,0.636363636,11,iphone,4121,25109
6197,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,0.5,2,iphone,NULL,194856
7113,NULL,NULL,5/25/2015,255145,0,797,2,0.266666667,0.266666667,0.266666667,0.571428571,7,iphone,35651,255943
1977,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.75,8,iphone,NULL,17534
5945,NULL,NULL,5/25/2015,212922,0,1071,4,0.4,0.4,0.4,0.785714286,14,iphone,1008.666667,215927
5009,NULL,NULL,NULL,NULL,0,0,1,0.333333333,0.333333333,0.333333333,0.777777778,9,iphone,NULL,214592
6544,NULL,NULL,5/27/2015,50283,0,392,2,0.155555556,0.155555556,0.155555556,0.5,4,ipad,141911,192402
4617,NULL,NULL,5/27/2015,1573,0,12660,39,0.333333333,0.333333333,0.333333333,0.219512195,41,iphone,6569.368421,252449
9387,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.333333333,6,ipad,NULL,42336
5359,NULL,NULL,5/25/2015,252362,-1,105,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,660,253053
6109,NULL,NULL,5/27/2015,15055,0,666,1,0.177777778,0.177777778,0.177777778,0.5,4,ipad,NULL,15722
77,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.5,6,ipad,NULL,3164
6289,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,1,6,iphone,NULL,42363
7510,NULL,NULL,5/25/2015,195077,0,1448,4,0.177777778,0.177777778,0.177777778,0.318181818,22,ipad,27319,205455
2173,NULL,NULL,5/27/2015,2205,0,906,3,0.222222222,0.222222222,0.222222222,1,3,iphone,125,3175
4586,NULL,NULL,5/27/2015,37422,0,3121,4,0.222222222,0.222222222,0.222222222,0.375,8,iphone,31564,134324
9291,NULL,NULL,5/26/2015,117482,0,699,4,0.177777778,0.177777778,0.177777778,0.625,8,ipad,21922.66667,120473
537,NULL,NULL,5/27/2015,81414,0,238,3,0.155555556,0.222222222,0.222222222,1,2,iphone,32626.5,146812
5702,NULL,NULL,5/27/2015,46124,0,2444,2,0.4,0.422222222,0.422222222,0.833333333,18,iphone,6633,53232
6124,NULL,NULL,5/26/2015,107507,0,984,1,0.266666667,0.333333333,0.333333333,0.416666667,12,iphone,NULL,108492
256,NULL,NULL,5/26/2015,96154,-1,407,1,0.177777778,0.177777778,0.177777778,0.6,5,ipad,NULL,96562
3719,NULL,NULL,5/27/2015,67620,0,4377,5,0.4,0.444444444,0.444444444,0.733333333,15,iphone,12841.75,120607
2961,NULL,NULL,5/27/2015,28495,0,1998,3,0.266666667,0.266666667,0.266666667,0.625,8,iphone,1571,31590
6326,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,42130
3601,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,141112
9255,NULL,NULL,5/25/2015,193951,-1,121,1,0.155555556,0.155555556,0.155555556,0.5,2,ipad,NULL,194073
2341,NULL,NULL,5/25/2015,230180,-1,125,2,0.133333333,0.133333333,0.133333333,1,1,iphone,81580,230306
8422,NULL,NULL,5/27/2015,296,0,2687,5,0.333333333,0.555555556,0.555555556,0.894736842,19,ipad,24782.5,99651
7174,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,86260
8650,NULL,NULL,5/27/2015,80254,0,1035,1,0.288888889,0.355555556,0.355555556,0.888888889,9,ipad,NULL,81290
1073,NULL,NULL,5/25/2015,193038,0,203,2,0.222222222,0.222222222,0.222222222,1,4,iphone,1637,193242
9980,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,180130
8362,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,25586
9112,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,208667
5475,NULL,NULL,5/26/2015,91430,0,3109,9,0.288888889,0.288888889,0.288888889,0.195652174,46,ipad,23653.875,203147
6702,NULL,NULL,5/27/2015,33682,0,10357,3,0.666666667,0.666666667,0.467890353,0.633333333,30,iphone,3676,44202
6638,NULL,NULL,5/27/2015,26618,0,11497,15,0.622222222,0.733333333,0.629422825,0.633663366,101,ipad,12830.92857,206381
4714,NULL,NULL,5/27/2015,745,0,7146,9,0.444444444,0.688888889,0.411993773,0.916666667,12,ipad,13670.25,110858
2463,NULL,NULL,5/27/2015,36355,0,414,1,0.2,0.2,0.2,0.75,4,iphone,NULL,36770
5152,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,172754
401,NULL,NULL,NULL,NULL,0,0,1,0.266666667,0.266666667,0.266666667,0.625,8,iphone,NULL,74149
1505,NULL,NULL,5/25/2015,196670,1,314,2,0.177777778,0.177777778,0.177777778,0.5,4,iphone,385,196985
8574,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,93356
4822,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,0.5,2,ipad,NULL,121592
2231,NULL,NULL,5/26/2015,163854,0,3427,7,0.444444444,0.444444444,0.444444444,0.733333333,15,iphone,14901.16667,252968
8538,NULL,NULL,5/27/2015,3469,-1,12666,29,0.666666667,0.666666667,0.666666667,0.482758621,58,ipad,6131.5,172181
3849,NULL,NULL,5/27/2015,78595,0,1247,1,0.222222222,0.333333333,0.333333333,0.5,8,ipad,NULL,79843
8981,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.421052632,19,iphone,NULL,34399
5286,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,237467
1128,NULL,NULL,5/25/2015,182717,-1,107,2,0.133333333,0.133333333,0.133333333,1,1,iphone,3823,182825
